Carimbo de data/hora (createdAt),Selecione o Piloto  (pilotId),Selecione a Fazenda (farmId),Nome do Mapa (observation) (plotId=null),Empresa (customerID),Area aplicada (Corrigida),Quantos hectares aplicados?,Selecione o dia da aplicação: (date application),Qual foi o tipo de aplicação? (productId),Selecione o seu ajudante: (assistantId),Tipo de cultura (culture-typeId),Qual drone utilizado?,Período de safra (contractId),,,,,,,,
21/05/2025 08:36,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T53- ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.68,0.68,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 08:33,4db5c9c1-27b1-4eed-b53c-10e981da9763,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T05-RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,3.02,3.02,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,84933fd7-0594-4b28-8492-d9a3d7bf88bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 08:34,11257492-2511-40fa-9497-7d2619e59d87,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T38,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,6.8,6.8,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,c9aa2564-0e7d-4444-8f1b-fc4d7386875b,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 08:39,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T53- ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.85,0.85,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:06,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T25- ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.3,0.3,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:07,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T25,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,2.68,2.68,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:09,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.28,0.28,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:12,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28- ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.07,0.07,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:15,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.17,0.17,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:18,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.28,0.28,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 16:20,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.63,0.63,20/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 08:15,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T29,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,68.88,68.88,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 21:48,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14T08RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.2,0.2,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 21:49,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14T08RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 21:50,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14T08RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 21:52,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14T10RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,15.4,15.4,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:13,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.4,0.4,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:14,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 RAMS-T06,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:15,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.6,0.6,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:16,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMASi,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.2,0.2,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:17,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMASi ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.4,0.4,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:18,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMASi ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.1,1.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:18,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:19,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,5,5,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:22,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.2,1.2,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:23,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:24,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.3,0.3,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:25,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.5,1.5,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:25,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.5,1.5,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:26,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T06-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.1,0.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 22:27,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,02250022-f2fb-41f3-8508-a2a5eff0dafb,F14 T10-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,2.9,2.9,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 23:58,11257492-2511-40fa-9497-7d2619e59d87,a9436e5e-bacd-455b-b11c-85270a9b8e33,F45 T06,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,15.1,15.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,c9aa2564-0e7d-4444-8f1b-fc4d7386875b,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:00,11257492-2511-40fa-9497-7d2619e59d87,a9436e5e-bacd-455b-b11c-85270a9b8e33,F45 T06,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.81,0.81,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,c9aa2564-0e7d-4444-8f1b-fc4d7386875b,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:45,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,660c8c3c-0dfb-4467-9297-37587327de3b,F02T28RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.9,0.9,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:47,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,660c8c3c-0dfb-4467-9297-37587327de3b,F02T28RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.5,0.5,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:48,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,660c8c3c-0dfb-4467-9297-37587327de3b,F02T28RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.5,0.5,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:50,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,660c8c3c-0dfb-4467-9297-37587327de3b,F02T28RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.4,0.4,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 00:52,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,660c8c3c-0dfb-4467-9297-37587327de3b,F02T27RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,4.4,4.4,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 01:26,4db5c9c1-27b1-4eed-b53c-10e981da9763,a9436e5e-bacd-455b-b11c-85270a9b8e33,F45 T05-RAMAS,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,11.1,11.1,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,84933fd7-0594-4b28-8492-d9a3d7bf88bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 01:27,4db5c9c1-27b1-4eed-b53c-10e981da9763,a9436e5e-bacd-455b-b11c-85270a9b8e33,F45 T05-RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,0.52,0.52,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,84933fd7-0594-4b28-8492-d9a3d7bf88bb,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
21/05/2025 08:20,e8a8539a-283d-4096-b35a-11f19a9d67d0,35307f60-d1ed-4762-b0be-bd7a2039d114,F55 T28,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,2.29,2.29,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 01:43,e8a8539a-283d-4096-b35a-11f19a9d67d0,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T25-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.9,1.9,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 01:45,e8a8539a-283d-4096-b35a-11f19a9d67d0,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T25-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.58,1.58,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 01:47,e8a8539a-283d-4096-b35a-11f19a9d67d0,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T25-ramas,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,1.67,1.67,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,629f4fe3-b0c3-48ec-85ff-a06ad19c5312,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 02:15,7ce43fe5-d119-4eab-8bd6-695bc11b484b,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T24 RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,5.06,5.06,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,bdcfeac3-d885-43c6-8b42-7214b41b57f9,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 02:16,7ce43fe5-d119-4eab-8bd6-695bc11b484b,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T08 RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,6.97,6.97,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,bdcfeac3-d885-43c6-8b42-7214b41b57f9,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 02:18,7ce43fe5-d119-4eab-8bd6-695bc11b484b,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T18 RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,3.98,3.98,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,bdcfeac3-d885-43c6-8b42-7214b41b57f9,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 02:20,7ce43fe5-d119-4eab-8bd6-695bc11b484b,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T21 RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,2.97,2.97,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,bdcfeac3-d885-43c6-8b42-7214b41b57f9,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 02:22,7ce43fe5-d119-4eab-8bd6-695bc11b484b,660c8c3c-0dfb-4467-9297-37587327de3b,F02 T21 RAMAS ,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,5.13,5.13,21/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,bdcfeac3-d885-43c6-8b42-7214b41b57f9,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 18:36,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,5664779f-6ba5-45f7-a6f9-8bdb1ae507a6,F12 T08,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,2.3,2.3,22/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 18:36,21214a73-39a4-4ac3-91d6-1bcb1cf3ed84,5664779f-6ba5-45f7-a6f9-8bdb1ae507a6,F12 T09,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,3.2,3.2,22/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,aed6d738-4be3-4eff-9e9e-95739e468a73,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
22/05/2025 19:11,6b8a2ead-5b5d-4ae5-b9d5-784f84282a77,a9436e5e-bacd-455b-b11c-85270a9b8e33,F45T03,34ce3d95-dcbd-4fa6-9cb1-4a9701624ee9,9.8,9.8,22/05/2025,a4eaac89-22b7-4932-bc32-9d8281a3e622,e35ee34f-46ca-4afd-acb9-6edf942039d0,b304edd4-6011-45ae-9fe5-24ba83a0ee4d,5706d49f-4298-47f8-8e77-febae993e724,703fc27e-79d9-4b8c-ae98-fa3487a82260,,,,,,,,
